year;month;day;level_3;air_time;arr_delay;arr_time;carrier;dep_delay;dep_time;dest;distance;flight;hour;minute;origin;sched_arr_time;sched_dep_time;tailnum;time_hour
2013;10;28;52954;157.0;33.0;2224.0;9E;52.0;2017.0;MSY;1182;3304;19;25;JFK;2151;1925;N937XJ;2013-10-28 19:00:00
2013;10;28;52872;136.0;-16.0;2130.0;DL;22.0;1857.0;TPA;1005;2391;18;35;JFK;2146;1835;N906DE;2013-10-28 18:00:00
2013;10;28;52263;40.0;-2.0;955.0;UA;-4.0;839.0;BOS;200;994;8;43;EWR;957;843;N806UA;2013-10-28 08:00:00
2013;10;28;52867;130.0;-34.0;2120.0;UA;-5.0;1855.0;MCO;937;1528;19;0;EWR;2154;1900;N13248;2013-10-28 19:00:00
2013;10;28;52486;57.0;-23.0;1416.0;EV;-5.0;1255.0;PIT;335;5378;13;0;LGA;1439;1300;N707EV;2013-10-28 13:00:00
2013;10;28;52913;103.0;15.0;2141.0;FL;33.0;1932.0;ATL;762;645;18;59;LGA;2126;1859;N982AT;2013-10-28 18:00:00
2013;10;28;52350;122.0;4.0;1132.0;UA;12.0;1012.0;ORD;719;258;10;0;EWR;1128;1000;N808UA;2013-10-28 10:00:00
2013;10;28;52908;108.0;10.0;2043.0;EV;23.0;1930.0;BNA;748;4191;19;7;EWR;2033;1907;N11106;2013-10-28 19:00:00
2013;10;28;53004;106.0;-12.0;2238.0;MQ;-11.0;2129.0;BNA;764;3660;21;40;LGA;2250;2140;N531MQ;2013-10-28 21:00:00
2013;10;28;52663;197.0;-28.0;1837.0;AA;-7.0;1553.0;DFW;1389;1156;16;0;LGA;1905;1600;N3EEAA;2013-10-28 16:00:00
2013;10;28;52696;150.0;-12.0;1928.0;AA;-4.0;1616.0;MIA;1096;1410;16;20;LGA;1940;1620;N3HWAA;2013-10-28 16:00:00
2013;10;28;52631;200.0;2.0;1809.0;UA;-4.0;1517.0;IAH;1400;404;15;21;EWR;1807;1521;N526UA;2013-10-28 15:00:00
2013;10;28;52179;365.0;24.0;1116.0;UA;4.0;746.0;LAX;2454;1455;7;42;EWR;1052;742;N73291;2013-10-28 07:00:00
2013;10;28;52450;373.0;24.0;1543.0;UA;-6.0;1213.0;SNA;2434;1595;12;19;EWR;1519;1219;N16732;2013-10-28 12:00:00
2013;10;28;52988;186.0;-19.0;2335.0;UA;-10.0;2056.0;IAH;1400;475;21;6;EWR;2354;2106;N462UA;2013-10-28 21:00:00
2013;10;28;52865;363.0;6.0;2231.0;VX;4.0;1854.0;SFO;2586;29;18;50;JFK;2225;1850;N621VA;2013-10-28 18:00:00
2013;10;28;52185;67.0;-8.0;927.0;MQ;-4.0;751.0;RDU;427;3363;7;55;JFK;935;755;N817MQ;2013-10-28 07:00:00
2013;10;28;52660;56.0;-29.0;1711.0;EV;-6.0;1549.0;PIT;335;5091;15;55;LGA;1740;1555;N615QX;2013-10-28 15:00:00
2013;10;28;52497;106.0;-14.0;1411.0;WN;1.0;1301.0;BNA;748;3937;13;0;EWR;1425;1300;N929WN;2013-10-28 13:00:00
2013;10;28;52662;110.0;-32.0;1708.0;9E;-9.0;1551.0;BNA;764;3357;16;0;LGA;1740;1600;N921XJ;2013-10-28 16:00:00
2013;10;28;52674;41.0;-4.0;1714.0;US;-2.0;1558.0;BOS;184;2154;16;0;LGA;1718;1600;N952UW;2013-10-28 16:00:00
2013;10;28;52190;42.0;-16.0;859.0;US;-6.0;754.0;DCA;214;2171;8;0;LGA;915;800;N752US;2013-10-28 08:00:00
2013;10;28;52996;112.0;-13.0;2330.0;B6;8.0;2114.0;JAX;828;1677;21;6;JFK;2343;2106;N304JB;2013-10-28 21:00:00
2013;10;28;52544;84.0;-2.0;1548.0;MQ;10.0;1405.0;CLT;544;3567;13;55;LGA;1550;1355;N501MQ;2013-10-28 13:00:00
2013;10;28;52939;349.0;12.0;2326.0;UA;-4.0;2000.0;LAX;2454;1224;20;4;EWR;2314;2004;N77431;2013-10-28 20:00:00
2013;10;28;52542;76.0;32.0;1538.0;US;45.0;1400.0;CLT;529;802;13;15;EWR;1506;1315;N192UW;2013-10-28 13:00:00
2013;10;28;52807;41.0;-15.0;1904.0;US;-1.0;1759.0;DCA;214;2191;18;0;LGA;1919;1800;N763US;2013-10-28 18:00:00
2013;10;28;52410;144.0;-9.0;1422.0;9E;10.0;1120.0;SRQ;1047;3493;11;10;LGA;1431;1110;N913XJ;2013-10-28 11:00:00
2013;10;28;52622;200.0;-3.0;1754.0;UA;13.0;1505.0;IAH;1416;255;14;52;LGA;1757;1452;N486UA;2013-10-28 14:00:00
2013;10;28;52907;118.0;-27.0;2053.0;AA;-11.0;1929.0;ORD;733;363;19;40;LGA;2120;1940;N514AA;2013-10-28 19:00:00
2013;10;28;52121;157.0;15.0;855.0;MQ;-5.0;650.0;MSP;1020;3599;6;55;LGA;840;655;N3AEMQ;2013-10-28 06:00:00
2013;10;28;52482;111.0;-2.0;1408.0;WN;3.0;1253.0;MKE;738;3211;12;50;LGA;1410;1250;N289CT;2013-10-28 12:00:00
2013;10;28;52958;34.0;-8.0;2132.0;AA;-2.0;2023.0;BOS;187;2314;20;25;JFK;2140;2025;N3BCAA;2013-10-28 20:00:00
2013;10;28;52261;93.0;-11.0;1040.0;US;-7.0;838.0;CLT;544;2071;8;45;LGA;1051;845;N712US;2013-10-28 08:00:00
2013;10;28;52630;129.0;4.0;1709.0;AA;-4.0;1516.0;ORD;733;341;15;20;LGA;1705;1520;N493AA;2013-10-28 15:00:00
2013;10;28;52409;146.0;70.0;1406.0;B6;86.0;1119.0;FLL;1065;5;9;53;EWR;1256;953;N509JB;2013-10-28 09:00:00
2013;10;28;52607;136.0;41.0;1836.0;AA;-5.0;1455.0;MCO;944;2285;15;0;JFK;1755;1500;N5ETAA;2013-10-28 15:00:00
2013;10;28;52242;44.0;-19.0;940.0;9E;-7.0;825.0;DCA;213;3492;8;32;JFK;959;832;N925XJ;2013-10-28 08:00:00
2013;10;28;52279;193.0;-11.0;1145.0;UA;-1.0;854.0;IAH;1416;207;8;55;LGA;1156;855;N481UA;2013-10-28 08:00:00
2013;10;28;52515;141.0;6.0;1632.0;UA;3.0;1332.0;PBI;1023;1122;13;29;EWR;1626;1329;N37419;2013-10-28 13:00:00
2013;10;28;52198;161.0;-22.0;1000.0;EV;-9.0;756.0;MCI;1092;4364;8;5;EWR;1022;805;N11107;2013-10-28 08:00:00
2013;10;28;52322;191.0;-33.0;1201.0;AA;0.0;929.0;DFW;1372;1223;9;29;EWR;1234;929;N469AA;2013-10-28 09:00:00
2013;10;28;52104;135.0;11.0;816.0;AA;-1.0;629.0;ORD;733;303;6;30;LGA;805;630;N530AA;2013-10-28 06:00:00
2013;10;28;52532;130.0;-11.0;1635.0;B6;-10.0;1350.0;MCO;937;927;14;0;EWR;1646;1400;N766JB;2013-10-28 14:00:00
2013;10;28;52227;173.0;55.0;1040.0;MQ;46.0;811.0;XNA;1147;3547;7;25;LGA;945;725;N724MQ;2013-10-28 07:00:00
2013;10;28;52135;363.0;22.0;1035.0;DL;-4.0;656.0;LAX;2475;120;7;0;JFK;1013;700;N704X;2013-10-28 07:00:00
2013;10;28;52792;128.0;10.0;1940.0;WN;17.0;1747.0;STL;872;19;17;30;EWR;1930;1730;N758SW;2013-10-28 17:00:00
2013;10;28;52253;138.0;-3.0;1011.0;EV;7.0;833.0;MEM;946;4537;8;26;EWR;1014;826;N13903;2013-10-28 08:00:00
2013;10;28;52924;34.0;-4.0;2111.0;US;-9.0;1951.0;BOS;184;2162;20;0;LGA;2115;2000;N952UW;2013-10-28 20:00:00
2013;10;28;52790;89.0;-6.0;1934.0;EV;-2.0;1740.0;DTW;488;4382;17;42;EWR;1940;1742;N13992;2013-10-28 17:00:00
2013;10;28;52710;149.0;-24.0;1929.0;DL;4.0;1629.0;MIA;1089;1373;16;25;JFK;1953;1625;N329NW;2013-10-28 16:00:00
2013;10;28;52703;373.0;109.0;2034.0;AA;54.0;1624.0;LAX;2475;133;15;30;JFK;1845;1530;N335AA;2013-10-28 15:00:00
2013;10;28;52669;350.0;-5.0;1934.0;DL;0.0;1555.0;SFO;2586;141;15;55;JFK;1939;1555;N707TW;2013-10-28 15:00:00
2013;10;28;52863;321.0;17.0;2150.0;DL;-7.0;1853.0;PHX;2153;245;19;0;JFK;2133;1900;N3773D;2013-10-28 19:00:00
2013;10;28;52352;103.0;-7.0;1128.0;MQ;4.0;1014.0;BNA;764;3675;10;10;LGA;1135;1010;N511MQ;2013-10-28 10:00:00
2013;10;28;52491;121.0;-5.0;1425.0;UA;-2.0;1258.0;ORD;719;1734;13;0;EWR;1430;1300;N19141;2013-10-28 13:00:00
2013;10;28;52645;69.0;-24.0;1703.0;UA;-4.0;1531.0;CLE;419;322;15;35;LGA;1727;1535;N818UA;2013-10-28 15:00:00
2013;10;28;52292;49.0;-16.0;1014.0;EV;17.0;902.0;BUF;292;5288;8;45;LGA;1030;845;N716EV;2013-10-28 08:00:00
2013;10;28;52128;312.0;12.0;925.0;UA;4.0;652.0;LAS;2227;511;6;48;EWR;913;648;N567UA;2013-10-28 06:00:00
2013;10;28;52951;184.0;6.0;2246.0;EV;-6.0;2013.0;TUL;1215;4333;20;19;EWR;2240;2019;N12135;2013-10-28 20:00:00
2013;10;28;52173;200.0;-17.0;1018.0;WN;-5.0;735.0;HOU;1428;1808;7;40;LGA;1035;740;N485WN;2013-10-28 07:00:00
2013;10;28;52374;306.0;-2.0;1308.0;US;9.0;1039.0;PHX;2153;679;10;30;JFK;1310;1030;N509AY;2013-10-28 10:00:00
2013;10;28;52093;336.0;8.0;930.0;UA;-6.0;624.0;LAX;2475;797;6;30;JFK;922;630;N598UA;2013-10-28 06:00:00
2013;10;28;53008;242.0;2.0;1.0;B6;3.0;2133.0;DEN;1626;97;21;30;JFK;2359;2130;N827JB;2013-10-28 21:00:00
2013;10;28;52191;65.0;-19.0;929.0;9E;-5.0;754.0;PIT;340;3611;7;59;JFK;948;759;N8533D;2013-10-28 07:00:00
2013;10;28;52073;46.0;-3.0;721.0;EV;-8.0;602.0;IAD;212;6177;6;10;EWR;724;610;N14998;2013-10-28 06:00:00
2013;10;28;52137;351.0;27.0;1047.0;UA;-2.0;658.0;SFO;2586;821;7;0;JFK;1020;700;N555UA;2013-10-28 07:00:00
2013;10;28;52500;593.0;-25.0;1729.0;UA;-5.0;1305.0;HNL;4963;15;13;10;EWR;1754;1310;N59053;2013-10-28 13:00:00
2013;10;28;52768;53.0;4.0;1833.0;EV;8.0;1718.0;RIC;277;4113;17;10;EWR;1829;1710;N14960;2013-10-28 17:00:00
2013;10;28;52233;137.0;-25.0;1056.0;UA;-7.0;818.0;MCO;937;1592;8;25;EWR;1121;825;N25705;2013-10-28 08:00:00
2013;10;28;52270;37.0;-18.0;948.0;DL;-3.0;847.0;BOS;187;2445;8;50;JFK;1006;850;N358NB;2013-10-28 08:00:00
2013;10;29;53666;136.0;-11.0;1904.0;B6;-1.0;1610.0;PBI;1028;753;16;11;JFK;1915;1611;N583JB;2013-10-29 16:00:00
2013;10;29;53804;148.0;-6.0;2127.0;DL;-5.0;1820.0;FLL;1076;1854;18;25;LGA;2133;1825;N324NB;2013-10-29 18:00:00
2013;10;29;53728;91.0;-1.0;1913.0;US;-4.0;1706.0;CLT;544;894;17;10;LGA;1914;1710;N192UW;2013-10-29 17:00:00
2013;10;29;53392;71.0;-28.0;1302.0;EV;-8.0;1122.0;GSO;461;5373;11;30;LGA;1330;1130;N755EV;2013-10-29 11:00:00
2013;10;29;53905;50.0;-18.0;2116.0;9E;-4.0;1956.0;IAD;228;4127;20;0;JFK;2134;2000;N8808H;2013-10-29 20:00:00
2013;10;29;53134;104.0;-3.0;908.0;EV;-6.0;704.0;GRR;605;4155;7;10;EWR;911;710;N21129;2013-10-29 07:00:00
2013;10;29;53487;45.0;80.0;1428.0;B6;79.0;1319.0;SYR;209;316;12;0;JFK;1308;1200;N307JB;2013-10-29 12:00:00
2013;10;29;53800;136.0;-54.0;2055.0;DL;-3.0;1817.0;MIA;1089;83;18;20;JFK;2149;1820;N910DL;2013-10-29 18:00:00
2013;10;29;53154;69.0;-18.0;857.0;EV;-7.0;730.0;GSO;445;3821;7;37;EWR;915;737;N13970;2013-10-29 07:00:00
2013;10;29;53224;245.0;11.0;1111.0;F9;-7.0;823.0;DEN;1620;509;8;30;LGA;1100;830;N210FR;2013-10-29 08:00:00
2013;10;29;53403;86.0;-18.0;1345.0;YV;-10.0;1140.0;CLT;544;2885;11;50;LGA;1403;1150;N910FJ;2013-10-29 11:00:00
2013;10;29;53524;337.0;41.0;1656.0;WN;2.0;1357.0;PHX;2133;246;13;55;EWR;1615;1355;N240WN;2013-10-29 13:00:00
2013;10;29;53770;47.0;-7.0;1853.0;B6;0.0;1740.0;IAD;228;1407;17;40;JFK;1900;1740;N247JB;2013-10-29 17:00:00
2013;10;29;53544;145.0;-22.0;1719.0;UA;1.0;1430.0;RSW;1068;527;14;29;EWR;1741;1429;N845UA;2013-10-29 14:00:00
2013;10;29;53793;84.0;-15.0;2004.0;DL;-6.0;1809.0;DTW;502;2331;18;15;LGA;2019;1815;N326US;2013-10-29 18:00:00
2013;10;29;53881;128.0;-23.0;2212.0;DL;-7.0;1928.0;MCO;950;1485;19;35;LGA;2235;1935;N972DL;2013-10-29 19:00:00
2013;10;29;53750;183.0;0.0;1953.0;EV;-7.0;1723.0;OMA;1148;5298;17;30;LGA;1953;1730;N751EV;2013-10-29 17:00:00
2013;10;29;53423;65.0;-16.0;1334.0;MQ;-8.0;1157.0;RDU;431;3404;12;5;LGA;1350;1205;N804MQ;2013-10-29 12:00:00
2013;10;29;53388;301.0;38.0;1434.0;DL;20.0;1115.0;SLC;1990;1275;10;55;JFK;1356;1055;N3750D;2013-10-29 10:00:00
2013;10;29;53372;89.0;-8.0;1238.0;9E;-7.0;1053.0;DTW;488;3475;11;0;EWR;1246;1100;N914XJ;2013-10-29 11:00:00
2013;10;29;53208;333.0;14.0;1109.0;DL;-5.0;810.0;LAS;2248;1429;8;15;JFK;1055;815;N6715C;2013-10-29 08:00:00
2013;10;29;53358;204.0;4.0;1322.0;UA;0.0;1029.0;IAH;1400;488;10;29;EWR;1318;1029;N439UA;2013-10-29 10:00:00
2013;10;29;53537;138.0;-35.0;1702.0;B6;-5.0;1424.0;FLL;1069;301;14;29;JFK;1737;1429;N645JB;2013-10-29 14:00:00
2013;10;29;53443;148.0;-1.0;1424.0;WN;-1.0;1239.0;STL;888;137;12;40;LGA;1425;1240;N7811F;2013-10-29 12:00:00
2013;10;29;53787;244.0;3.0;2031.0;UA;-4.0;1801.0;DEN;1605;1139;18;5;EWR;2028;1805;N75425;2013-10-29 18:00:00
2013;10;29;53216;82.0;-16.0;1013.0;MQ;-8.0;821.0;DTW;502;3478;8;29;LGA;1029;829;N524MQ;2013-10-29 08:00:00
2013;10;29;53769;327.0;14.0;2032.0;B6;-1.0;1739.0;PHX;2153;135;17;40;JFK;2018;1740;N618JB;2013-10-29 17:00:00
2013;10;29;53433;376.0;31.0;1550.0;UA;-5.0;1214.0;SNA;2434;1496;12;19;EWR;1519;1219;N29717;2013-10-29 12:00:00
2013;10;29;53479;110.0;8.0;1538.0;FL;-1.0;1309.0;ATL;762;348;13;10;LGA;1530;1310;N970AT;2013-10-29 13:00:00
2013;10;29;53512;143.0;-15.0;1527.0;EV;-8.0;1347.0;MEM;946;4100;13;55;EWR;1542;1355;N12160;2013-10-29 13:00:00
2013;10;29;53231;104.0;-17.0;1038.0;DL;-3.0;827.0;ATL;760;1944;8;30;JFK;1055;830;N3745B;2013-10-29 08:00:00
2013;10;29;53742;51.0;-2.0;1827.0;EV;5.0;1715.0;RIC;277;4113;17;10;EWR;1829;1710;N14953;2013-10-29 17:00:00
2013;10;29;53042;32.0;-11.0;650.0;US;-8.0;552.0;BOS;184;2134;6;0;LGA;701;600;N709UW;2013-10-29 06:00:00
2013;10;29;53833;35.0;-13.0;2001.0;US;-11.0;1849.0;BOS;184;2160;19;0;LGA;2014;1900;N948UW;2013-10-29 19:00:00
2013;10;29;53217;91.0;3.0;1017.0;EV;-1.0;821.0;DAY;533;4691;8;22;EWR;1014;822;N15980;2013-10-29 08:00:00
2013;10;29;53256;;;;UA;-9.0;851.0;ORD;733;235;9;0;LGA;1034;900;N815UA;2013-10-29 09:00:00
2013;10;29;53768;49.0;60.0;1856.0;YV;64.0;1739.0;IAD;229;3771;16;35;LGA;1756;1635;N504MJ;2013-10-29 16:00:00
2013;10;29;53914;172.0;19.0;2221.0;EV;-2.0;2005.0;DSM;1017;4543;20;7;EWR;2202;2007;N14562;2013-10-29 20:00:00
2013;10;29;53324;377.0;26.0;1332.0;UA;-6.0;954.0;LAX;2454;1735;10;0;EWR;1306;1000;N26215;2013-10-29 10:00:00
2013;10;29;53860;121.0;-36.0;2132.0;DL;-5.0;1905.0;MCO;944;2159;19;10;JFK;2208;1910;N970DL;2013-10-29 19:00:00
2013;10;29;53430;110.0;-3.0;1437.0;MQ;-7.0;1208.0;ATL;762;3670;12;15;LGA;1440;1215;N534MQ;2013-10-29 12:00:00
2013;10;29;53491;362.0;32.0;1655.0;UA;-1.0;1324.0;LAX;2454;1054;13;25;EWR;1623;1325;N14120;2013-10-29 13:00:00
2013;10;29;53880;321.0;1.0;2227.0;UA;-7.0;1927.0;LAS;2227;1429;19;34;EWR;2226;1934;N77520;2013-10-29 19:00:00
2013;10;29;53321;101.0;-25.0;1209.0;9E;-10.0;950.0;IND;660;3573;10;0;LGA;1234;1000;N905XJ;2013-10-29 10:00:00
2013;10;29;53877;61.0;-38.0;2046.0;9E;-5.0;1925.0;RDU;427;3331;19;30;JFK;2124;1930;N931XJ;2013-10-29 19:00:00
2013;10;29;53805;109.0;-17.0;1947.0;MQ;-8.0;1821.0;ORD;719;3134;18;29;EWR;2004;1829;N523MQ;2013-10-29 18:00:00
2013;10;29;53528;106.0;0.0;1636.0;DL;-7.0;1408.0;ATL;746;673;14;15;EWR;1636;1415;N355NB;2013-10-29 14:00:00
2013;10;29;53827;365.0;17.0;2217.0;AA;-8.0;1842.0;LAX;2454;119;18;50;EWR;2200;1850;N3BEAA;2013-10-29 18:00:00
2013;10;29;53422;35.0;-18.0;1246.0;B6;-4.0;1156.0;BOS;200;2380;12;0;EWR;1304;1200;N339JB;2013-10-29 12:00:00
2013;10;29;53963;23.0;-11.0;2211.0;EV;-12.0;2117.0;BDL;116;4276;21;29;EWR;2222;2129;N15980;2013-10-29 21:00:00
2013;10;29;53843;110.0;5.0;2135.0;DL;-1.0;1854.0;ATL;760;87;18;55;JFK;2130;1855;N177DN;2013-10-29 18:00:00
2013;10;29;53310;83.0;-19.0;1132.0;EV;-6.0;941.0;CLT;529;4714;9;47;EWR;1151;947;N11544;2013-10-29 09:00:00
2013;10;29;53235;96.0;-21.0;1029.0;EV;-10.0;830.0;CVG;569;4638;8;40;EWR;1050;840;N14186;2013-10-29 08:00:00
2013;10;29;53228;65.0;-22.0;958.0;9E;-5.0;825.0;RDU;427;3868;8;30;JFK;1020;830;N8694A;2013-10-29 08:00:00
2013;10;29;53376;42.0;-13.0;1201.0;US;-5.0;1055.0;DCA;214;2177;11;0;LGA;1214;1100;N753US;2013-10-29 11:00:00
2013;10;29;53824;60.0;-30.0;2005.0;9E;-6.0;1839.0;BUF;301;3320;18;45;JFK;2035;1845;N935XJ;2013-10-29 18:00:00
2013;10;29;53595;122.0;-7.0;1731.0;EV;-3.0;1504.0;JAX;820;4377;15;7;EWR;1738;1507;N26549;2013-10-29 15:00:00
2013;10;29;53302;46.0;-17.0;1035.0;B6;-7.0;929.0;SYR;209;116;9;36;JFK;1052;936;N329JB;2013-10-29 09:00:00
2013;10;29;53993;;;;US;;;DCA;214;2183;14;0;LGA;1515;1400;;2013-10-29 14:00:00
2013;10;29;53331;39.0;65.0;1103.0;9E;75.0;1000.0;PHL;94;3841;8;45;JFK;958;845;N8932C;2013-10-29 08:00:00
2013;10;29;53916;72.0;-5.0;2150.0;MQ;-8.0;2007.0;CMH;483;3535;20;15;JFK;2155;2015;N505MQ;2013-10-29 20:00:00
2013;10;29;53555;137.0;-38.0;1719.0;B6;-3.0;1442.0;FLL;1076;1171;14;45;LGA;1757;1445;N638JB;2013-10-29 14:00:00
2013;10;29;53603;146.0;-20.0;1820.0;DL;-6.0;1514.0;MIA;1096;1982;15;20;LGA;1840;1520;N336NB;2013-10-29 15:00:00
2013;10;29;53924;73.0;-5.0;2155.0;UA;-2.0;2020.0;CLE;404;1464;20;22;EWR;2200;2022;N77530;2013-10-29 20:00:00
2013;10;29;53870;122.0;-11.0;2045.0;EV;-12.0;1918.0;MKE;725;4224;19;30;EWR;2056;1930;N11544;2013-10-29 19:00:00
2013;10;29;53041;362.0;-4.0;919.0;UA;-8.0;552.0;SFO;2586;303;6;0;JFK;923;600;N598UA;2013-10-29 06:00:00
2013;10;29;53280;38.0;23.0;1020.0;UA;22.0;905.0;BOS;200;994;8;43;EWR;957;843;N833UA;2013-10-29 08:00:00
2013;10;29;53282;50.0;-12.0;1013.0;B6;-4.0;906.0;BTV;266;1634;9;10;JFK;1025;910;N304JB;2013-10-29 09:00:00
2013;10;29;53514;126.0;-25.0;1621.0;B6;-10.0;1350.0;MCO;937;927;14;0;EWR;1646;1400;N568JB;2013-10-29 14:00:00
2013;10;29;53994;;;;WN;;;AUS;1504;746;9;30;EWR;1245;930;N416WN;2013-10-29 09:00:00
2013;10;29;53355;366.0;10.0;1405.0;VX;-5.0;1025.0;SFO;2565;187;10;30;EWR;1355;1030;N624VA;2013-10-29 10:00:00
2013;10;29;53133;127.0;-13.0;947.0;AA;-7.0;703.0;MCO;944;2493;7;10;JFK;1000;710;N5ELAA;2013-10-29 07:00:00
2013;10;29;53197;137.0;-18.0;1040.0;UA;-6.0;802.0;TPA;997;1154;8;8;EWR;1058;808;N73291;2013-10-29 08:00:00
2013;10;29;53489;52.0;7.0;1443.0;B6;-4.0;1321.0;PWM;273;308;13;25;JFK;1436;1325;N183JB;2013-10-29 13:00:00
2013;10;29;53601;218.0;10.0;1820.0;AA;3.0;1508.0;DFW;1389;1155;15;5;LGA;1810;1505;N3JDAA;2013-10-29 15:00:00
2013;10;29;53789;357.0;52.0;2209.0;UA;1.0;1804.0;LAX;2454;1224;18;3;EWR;2117;1803;N73259;2013-10-29 18:00:00
2013;10;29;53049;51.0;-6.0;710.0;EV;-6.0;554.0;IAD;228;5716;6;0;JFK;716;600;N829AS;2013-10-29 06:00:00
2013;10;29;53540;353.0;8.0;1750.0;UA;-2.0;1428.0;SFO;2565;1296;14;30;EWR;1742;1430;N17105;2013-10-29 14:00:00
2013;10;29;53500;139.0;-5.0;1625.0;B6;4.0;1333.0;FLL;1069;1401;13;29;JFK;1630;1329;N531JB;2013-10-29 13:00:00
2013;10;29;53748;101.0;-12.0;1925.0;EV;-8.0;1721.0;CVG;569;3849;17;29;EWR;1937;1729;N13995;2013-10-29 17:00:00
2013;10;29;53590;126.0;-20.0;1742.0;DL;-6.0;1459.0;MCO;950;2181;15;5;LGA;1802;1505;N334NB;2013-10-29 15:00:00
2013;10;29;53928;140.0;-29.0;2311.0;UA;-6.0;2022.0;MIA;1085;1680;20;28;EWR;2340;2028;N37420;2013-10-29 20:00:00
2013;10;29;53775;194.0;11.0;2026.0;MQ;-8.0;1747.0;XNA;1147;3713;17;55;LGA;2015;1755;N806MQ;2013-10-29 17:00:00
2013;10;29;53327;343.0;22.0;1307.0;B6;-4.0;956.0;LAS;2248;411;10;0;JFK;1245;1000;N504JB;2013-10-29 10:00:00
2013;10;29;53509;120.0;13.0;1527.0;UA;1.0;1344.0;ORD;719;643;13;43;EWR;1514;1343;N853UA;2013-10-29 13:00:00
2013;10;29;53109;373.0;58.0;1052.0;UA;-2.0;650.0;LAX;2454;1439;6;52;EWR;954;652;N39461;2013-10-29 06:00:00
2013;10;29;53964;38.0;-21.0;2216.0;EV;-10.0;2117.0;DCA;199;4373;21;27;EWR;2237;2127;N15973;2013-10-29 21:00:00
2013;10;29;53909;371.0;25.0;2340.0;VX;-2.0;1958.0;LAX;2475;415;20;0;JFK;2315;2000;N633VA;2013-10-29 20:00:00
2013;10;29;53747;369.0;11.0;2051.0;VX;-4.0;1721.0;LAX;2454;169;17;25;EWR;2040;1725;N843VA;2013-10-29 17:00:00
2013;10;29;53677;316.0;-13.0;1858.0;US;-8.0;1622.0;PHX;2153;629;16;30;JFK;1911;1630;N545UW;2013-10-29 16:00:00
2013;10;29;53669;35.0;-30.0;1725.0;DL;-8.0;1612.0;BOS;187;2443;16;20;JFK;1755;1620;N329NB;2013-10-29 16:00:00
2013;10;29;53242;50.0;-32.0;958.0;EV;-10.0;835.0;BUF;292;5288;8;45;LGA;1030;845;N722EV;2013-10-29 08:00:00
2013;10;29;53653;311.0;-19.0;1850.0;UA;-3.0;1557.0;SEA;2402;1151;16;0;EWR;1909;1600;N38473;2013-10-29 16:00:00
2013;10;29;53085;65.0;-10.0;758.0;EV;-3.0;627.0;RDU;416;4424;6;30;EWR;808;630;N17159;2013-10-29 06:00:00
2013;10;29;53901;134.0;-26.0;2242.0;B6;-10.0;1953.0;FLL;1069;1201;20;3;JFK;2308;2003;N592JB;2013-10-29 20:00:00
2013;10;29;53987;35.0;19.0;15.0;B6;0.0;2255.0;BOS;187;718;22;55;JFK;2356;2255;N662JB;2013-10-29 22:00:00
2013;10;30;54036;102.0;5.0;832.0;EV;-9.0;613.0;CVG;569;4150;6;22;EWR;827;622;N13538;2013-10-30 06:00:00
2013;10;30;54861;320.0;-13.0;2213.0;UA;1.0;1935.0;LAS;2227;1429;19;34;EWR;2226;1934;N37290;2013-10-30 19:00:00
2013;10;30;54167;109.0;-14.0;940.0;EV;-2.0;808.0;BNA;764;5463;8;10;LGA;954;810;N750EV;2013-10-30 08:00:00
2013;10;30;54365;141.0;-3.0;1428.0;9E;27.0;1137.0;SRQ;1047;3493;11;10;LGA;1431;1110;N912XJ;2013-10-30 11:00:00
2013;10;30;54489;53.0;27.0;1538.0;UA;-5.0;1354.0;BOS;200;1481;13;59;EWR;1511;1359;N17105;2013-10-30 13:00:00
2013;10;30;54682;118.0;0.0;1820.0;WN;2.0;1657.0;MDW;725;2988;16;55;LGA;1820;1655;N436WN;2013-10-30 16:00:00
2013;10;30;54112;98.0;16.0;927.0;EV;18.0;728.0;GRR;605;4155;7;10;EWR;911;710;N14162;2013-10-30 07:00:00
2013;10;30;54289;40.0;-4.0;1109.0;US;-8.0;952.0;BOS;184;2142;10;0;LGA;1113;1000;N963UW;2013-10-30 10:00:00
2013;10;30;54749;109.0;-14.0;2018.0;DL;-3.0;1756.0;ATL;762;61;17;59;LGA;2032;1759;N693DL;2013-10-30 17:00:00
2013;10;30;54941;51.0;-6.0;2231.0;EV;-7.0;2120.0;DCA;199;4372;21;27;EWR;2237;2127;N11140;2013-10-30 21:00:00
2013;10;30;54788;349.0;-22.0;2143.0;B6;-2.0;1828.0;SJC;2569;669;18;30;JFK;2205;1830;N558JB;2013-10-30 18:00:00
2013;10;30;54804;125.0;-31.0;2119.0;B6;-6.0;1849.0;PBI;1023;543;18;55;EWR;2150;1855;N566JB;2013-10-30 18:00:00
2013;10;30;54198;95.0;-22.0;1024.0;EV;-5.0;831.0;CVG;569;4638;8;36;EWR;1046;836;N16149;2013-10-30 08:00:00
2013;10;30;54240;339.0;-10.0;1201.0;DL;-3.0;857.0;LAX;2475;422;9;0;JFK;1211;900;N710TW;2013-10-30 09:00:00
2013;10;30;54317;86.0;-3.0;1217.0;US;0.0;1025.0;CLT;529;1745;10;25;EWR;1220;1025;N558UW;2013-10-30 10:00:00
